generation,ge,gi,sparsity,thalamic_ex,thalamic_in,ex_firing_error_norm,inhib_firing_error_norm,psd_peak_error_norm
10,0.8466515696288733,1.6554051876408835,0.527359309095329,5.495936876730595,1.6348500555266121,4.0270846869546935,0.16735332506725176,0.3710907346294502
10,0.23969638758197567,1.6547641079699011,0.6371490729218783,3.7768661266127377,4.853228617550736,0.6447074882088631,0.02671658738544111,1.4607218534847712
10,0.23969638758197567,1.6547641079699011,0.6571276073350432,1.9382871705104063,4.853228617550736,0.9999999995,0.022989467694887945,0.6469157595724964
10,1.1773760834839961,1.923444068940796,0.7715259461565829,3.650072635085589,4.322845653025158,0.6671716122309621,0.1864513732220294,0.7430791792565447
10,1.2752468133152148,1.6350381256106992,0.790282697497197,3.651669095154432,4.658985446542432,0.685782922872201,0.047096974420405974,0.9021733018850149
10,0.2297484499925228,1.944226271993462,0.7418730851813324,1.7873384526943918,4.795707083606192,0.9999999995,0.10722724602155523,0.5303693681345247
10,0.8466528979451513,1.6720013322774205,0.5214014112581327,5.22443108355651,0.27559113243068367,3.816267651665307,0.19366516958184665,0.5002499375212255
10,0.4326388554248912,0.9644247763986731,0.9157726897569389,4.239745115433667,5.860042984997093,0.26047387379456927,0.48266501922838806,0.930680754411533
10,0.9047908625883603,1.9401988874518277,0.9157726897569389,4.3678304734768485,5.906482963646379,0.4286386344204538,0.26165498909755314,0.9974550950428145
10,0.3862088881620945,1.5759639614109122,0.7654153394583347,3.576582490696617,0.045177109777005287,0.030935921661443492,0.999250265724408,1.3212367942942098
10,0.5419243776807334,1.6509401454245438,0.7715259461565829,4.881156262374743,0.624581055547561,2.84154801710743,0.5267511221973555,0.46935239070218343
10,0.8452008989455535,1.6554051876408835,0.527359309095329,5.479724057739493,0.29000527987259694,4.240345755619671,0.07150739325862748,0.5081830378807128
10,0.8466528979451513,1.7245810564246362,0.527359309095329,5.670699282624234,0.27559113243068367,4.540064587881456,0.08053095289205855,0.44679413603136625
10,1.0164871914087463,1.9570425895347403,0.9120660809726865,4.305517833564564,5.906482963646379,0.47325702153785515,0.2671493515384099,0.899606395394283
10,1.1725773678543947,1.3414040713064164,0.7766371947047085,1.4716523603045188,4.324482351842716,0.9999999995,0.18197827821851922,0.5111669655369124
10,0.22281024678221895,1.7178117932936607,0.9368829660852668,3.7148916702150276,4.4944676483397545,0.7421104397073993,0.21780994436781753,0.5363068151613357
10,0.49359191216685333,1.5832421270642625,0.7331886828038044,3.7393114374605467,0.16428319105992673,0.4971663271473439,0.9634813989197408,0.7588642829761887
